CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
589.0,France,Male,44.0,1.0,0.0,2.0,0.0,0.0,53437.1
603.0,Germany,Male,41.0,8.0,100315.1,1.0,1.0,0.0,150720.39
739.0,France,Female,37.0,3.0,154485.74,1.0,0.0,1.0,106564.79
584.0,France,Male,40.0,3.0,0.0,2.0,1.0,0.0,28368.37
611.0,Germany,Female,38.0,4.0,115350.63,2.0,1.0,1.0,171378.77
707.0,Germany,Female,20.0,8.0,126285.73,1.0,1.0,1.0,105715.01
577.0,France,Female,34.0,3.0,0.0,1.0,1.0,0.0,146041.45
646.0,France,Female,39.0,5.0,0.0,2.0,1.0,0.0,141069.88
633.0,France,Female,36.0,6.0,0.0,2.0,1.0,0.0,87071.18
758.0,Germany,Female,44.0,10.0,140197.71,1.0,0.0,0.0,93715.69
557.0,France,Male,39.0,4.0,0.0,2.0,1.0,1.0,183387.12
516.0,Spain,Female,37.0,8.0,0.0,2.0,1.0,0.0,115462.27
694.0,Spain,Male,38.0,3.0,0.0,2.0,0.0,0.0,140723.02
656.0,Spain,Male,46.0,8.0,0.0,1.0,0.0,0.0,166677.35
745.0,France,Male,35.0,4.0,133811.78,3.0,0.0,0.0,171060.01
637.0,Germany,Male,43.0,3.0,158741.43,1.0,1.0,1.0,71638.0
682.0,France,Male,40.0,1.0,132623.6,1.0,0.0,1.0,78616.92
637.0,France,Male,42.0,3.0,0.0,2.0,1.0,1.0,47777.15
671.0,Germany,Male,42.0,5.0,137767.17,2.0,1.0,0.0,82463.69
656.0,France,Male,37.0,8.0,0.0,2.0,0.0,1.0,82362.22
738.0,France,Male,35.0,9.0,0.0,1.0,0.0,1.0,94544.88
578.0,France,Male,33.0,9.0,0.0,2.0,1.0,0.0,113860.79
635.0,Germany,Male,37.0,4.0,133705.74,1.0,0.0,1.0,157042.89
678.0,France,Female,34.0,8.0,0.0,2.0,1.0,1.0,151822.66
617.0,France,Male,32.0,6.0,0.0,2.0,1.0,1.0,47911.04
648.0,France,Male,42.0,8.0,0.0,1.0,1.0,0.0,143952.24
662.0,Spain,Male,31.0,8.0,122021.48,1.0,0.0,1.0,166650.32
711.0,France,Male,29.0,6.0,0.0,1.0,1.0,1.0,121568.37
748.0,Germany,Female,25.0,7.0,82696.09,2.0,1.0,1.0,134600.94
730.0,Germany,Female,45.0,10.0,106397.75,1.0,1.0,0.0,180932.46
590.0,Germany,Female,46.0,2.0,110527.17,1.0,0.0,0.0,103557.93
669.0,Spain,Male,31.0,6.0,0.0,2.0,1.0,0.0,176487.05
762.0,France,Male,27.0,2.0,0.0,2.0,1.0,1.0,167553.06
689.0,France,Female,31.0,9.0,0.0,2.0,0.0,1.0,139911.58
708.0,Germany,Male,44.0,3.0,126725.25,1.0,1.0,1.0,121866.87
781.0,Germany,Female,36.0,7.0,133776.86,2.0,1.0,1.0,52319.26
572.0,France,Male,42.0,5.0,0.0,2.0,1.0,1.0,82782.08
719.0,France,Female,45.0,1.0,0.0,2.0,1.0,0.0,74869.59
613.0,France,Male,36.0,5.0,150561.03,1.0,1.0,0.0,62615.35
705.0,France,Male,31.0,2.0,0.0,2.0,1.0,0.0,82647.65
586.0,Germany,Male,35.0,5.0,122029.15,2.0,1.0,1.0,64448.36
632.0,Spain,Female,46.0,6.0,84719.98,2.0,0.0,0.0,73564.44
741.0,Germany,Female,43.0,6.0,123894.43,2.0,0.0,0.0,47125.11
632.0,Spain,Male,33.0,7.0,0.0,2.0,1.0,0.0,186489.95
605.0,Germany,Male,34.0,5.0,129055.13,1.0,1.0,0.0,131625.14
773.0,Spain,Male,37.0,10.0,0.0,2.0,0.0,1.0,53534.8
598.0,Germany,Male,40.0,3.0,131694.97,1.0,0.0,1.0,47795.43
548.0,Spain,Male,25.0,6.0,0.0,2.0,1.0,0.0,134732.99
663.0,France,Male,35.0,1.0,0.0,1.0,1.0,0.0,101707.88
719.0,France,Male,40.0,1.0,0.0,2.0,0.0,1.0,57844.69
648.0,Germany,Male,57.0,8.0,123599.49,1.0,1.0,0.0,175043.69
651.0,Germany,Male,34.0,1.0,128140.17,2.0,0.0,1.0,127543.81
769.0,France,Male,38.0,8.0,0.0,2.0,1.0,0.0,92898.17
617.0,France,Male,43.0,7.0,0.0,1.0,1.0,1.0,130910.78
703.0,Spain,Male,27.0,2.0,0.0,1.0,0.0,1.0,45959.86
710.0,France,Female,41.0,3.0,0.0,2.0,1.0,0.0,134497.28
581.0,France,Male,37.0,6.0,125512.98,1.0,1.0,1.0,158750.58
746.0,Spain,Male,34.0,1.0,0.0,1.0,1.0,0.0,131718.12
753.0,France,Female,26.0,1.0,0.0,2.0,0.0,0.0,78560.64
677.0,France,Female,37.0,5.0,0.0,2.0,1.0,1.0,187632.22
686.0,France,Male,37.0,3.0,0.0,2.0,1.0,0.0,187632.22
667.0,France,Male,37.0,4.0,0.0,2.0,1.0,1.0,479.54
665.0,Germany,Male,36.0,2.0,99208.46,1.0,1.0,1.0,177738.98
602.0,Germany,Male,37.0,9.0,92895.56,2.0,1.0,0.0,104240.77
746.0,Germany,Female,37.0,0.0,131286.47,2.0,1.0,0.0,62370.67
636.0,France,Male,40.0,8.0,121442.43,1.0,1.0,0.0,75860.01
721.0,Spain,Male,48.0,5.0,0.0,1.0,1.0,0.0,95985.64
651.0,Spain,Female,44.0,4.0,0.0,2.0,1.0,0.0,103902.11
632.0,France,Male,24.0,6.0,0.0,2.0,1.0,0.0,72350.47
713.0,France,Female,45.0,9.0,0.0,2.0,1.0,0.0,114957.22
663.0,France,Male,61.0,1.0,0.0,2.0,1.0,1.0,182372.35
704.0,France,Female,23.0,4.0,0.0,2.0,0.0,0.0,55868.97
614.0,France,Female,45.0,3.0,0.0,2.0,1.0,0.0,177614.17
675.0,Germany,Female,49.0,10.0,109341.87,1.0,1.0,1.0,125877.22
579.0,France,Male,48.0,6.0,0.0,1.0,1.0,1.0,164975.82
681.0,Germany,Female,32.0,5.0,104833.79,1.0,1.0,1.0,63717.49
609.0,France,Female,36.0,8.0,0.0,2.0,1.0,1.0,147557.71
669.0,France,Male,28.0,6.0,153855.52,1.0,1.0,0.0,180862.26
719.0,France,Female,39.0,4.0,0.0,2.0,1.0,1.0,160810.85
645.0,France,Female,32.0,4.0,108477.27,1.0,1.0,0.0,167564.82
632.0,Germany,Female,29.0,9.0,91893.32,2.0,1.0,0.0,143681.85
711.0,France,Male,39.0,3.0,82766.43,1.0,1.0,1.0,115186.52
727.0,France,Male,50.0,6.0,0.0,2.0,1.0,0.0,199753.97
639.0,Spain,Male,43.0,1.0,116800.25,1.0,1.0,0.0,127560.63
684.0,Spain,Female,36.0,2.0,0.0,2.0,0.0,1.0,6078.46
725.0,Germany,Female,36.0,6.0,129514.99,1.0,1.0,0.0,181794.86
647.0,France,Female,23.0,10.0,0.0,2.0,1.0,0.0,126761.2
667.0,France,Female,44.0,9.0,129748.54,2.0,1.0,0.0,78899.22
675.0,Spain,Male,35.0,2.0,134944.0,1.0,1.0,1.0,125870.5
584.0,France,Female,32.0,4.0,0.0,2.0,1.0,1.0,898.51
740.0,France,Female,28.0,3.0,0.0,2.0,1.0,1.0,147913.35
756.0,France,Male,43.0,1.0,0.0,2.0,1.0,0.0,140763.18
574.0,France,Male,34.0,3.0,126623.35,2.0,1.0,1.0,94433.08
608.0,Spain,Female,39.0,6.0,123428.69,1.0,1.0,0.0,51112.8
841.0,France,Female,66.0,4.0,0.0,2.0,1.0,1.0,82662.73
744.0,Germany,Male,59.0,3.0,121490.05,1.0,1.0,0.0,147794.63
635.0,France,Female,41.0,7.0,0.0,1.0,1.0,0.0,168034.9
494.0,France,Female,41.0,3.0,0.0,1.0,1.0,0.0,174971.64
684.0,Spain,Male,60.0,10.0,0.0,2.0,1.0,1.0,124486.18
595.0,France,Female,27.0,8.0,142571.37,1.0,0.0,1.0,101139.3
616.0,France,Male,39.0,8.0,80927.56,1.0,0.0,1.0,147040.25
703.0,Spain,Male,52.0,3.0,0.0,2.0,1.0,0.0,149853.89
663.0,France,Male,30.0,2.0,0.0,2.0,0.0,0.0,38315.04
624.0,France,Male,27.0,5.0,0.0,2.0,1.0,1.0,176780.16
573.0,Spain,Male,29.0,10.0,0.0,2.0,1.0,1.0,127547.28
564.0,Germany,Male,32.0,7.0,135095.58,1.0,1.0,1.0,59351.68
439.0,France,Male,51.0,7.0,0.0,2.0,1.0,1.0,86733.61
705.0,Germany,Male,40.0,7.0,129974.79,2.0,1.0,0.0,69244.24
521.0,France,Female,33.0,7.0,98940.24,1.0,0.0,1.0,136910.18
558.0,France,Female,37.0,7.0,0.0,2.0,0.0,0.0,93820.49
646.0,Germany,Female,35.0,1.0,101470.29,1.0,0.0,1.0,15068.18
597.0,France,Male,38.0,8.0,0.0,2.0,0.0,0.0,164741.07
556.0,France,Female,36.0,3.0,0.0,1.0,1.0,0.0,139947.17
686.0,France,Male,45.0,6.0,95858.37,1.0,0.0,0.0,161971.42
687.0,France,Male,31.0,1.0,0.0,2.0,0.0,1.0,174825.57
850.0,France,Female,28.0,9.0,0.0,2.0,0.0,1.0,56574.58
730.0,France,Female,26.0,5.0,0.0,2.0,1.0,1.0,131284.32
593.0,France,Male,29.0,9.0,145980.23,1.0,1.0,0.0,159800.16
711.0,France,Female,30.0,7.0,0.0,2.0,1.0,0.0,61230.83
673.0,Spain,Male,33.0,6.0,0.0,1.0,0.0,0.0,168034.83
657.0,Germany,Male,54.0,4.0,128843.67,1.0,1.0,0.0,90537.47
624.0,France,Male,29.0,5.0,0.0,2.0,1.0,0.0,176883.42
586.0,France,Male,38.0,2.0,94416.78,1.0,0.0,1.0,55893.37
708.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,116081.97
639.0,France,Male,18.0,6.0,0.0,2.0,1.0,1.0,158035.62
645.0,Spain,Male,29.0,9.0,0.0,3.0,1.0,0.0,162860.93
652.0,France,Male,36.0,8.0,80927.56,1.0,0.0,0.0,124777.14
638.0,Germany,Female,63.0,5.0,109877.72,1.0,0.0,1.0,122433.09
753.0,France,Female,34.0,3.0,0.0,2.0,1.0,1.0,123981.36
634.0,France,Female,39.0,6.0,0.0,2.0,1.0,0.0,160129.99
679.0,Germany,Male,56.0,6.0,108906.42,1.0,1.0,1.0,137037.97
706.0,France,Female,38.0,5.0,0.0,2.0,1.0,0.0,176843.53
495.0,France,Female,38.0,3.0,0.0,2.0,1.0,0.0,1285.81
751.0,Spain,Male,32.0,8.0,0.0,2.0,0.0,1.0,28280.9
713.0,France,Female,32.0,6.0,0.0,2.0,0.0,0.0,138399.67
554.0,Germany,Female,50.0,6.0,110219.14,1.0,0.0,0.0,75860.01
646.0,Germany,Female,24.0,9.0,114084.6,1.0,1.0,1.0,170984.97
676.0,France,Female,27.0,9.0,0.0,2.0,1.0,0.0,143463.28
645.0,France,Male,35.0,8.0,0.0,2.0,0.0,1.0,185827.74
597.0,Spain,Female,32.0,4.0,0.0,1.0,1.0,0.0,90928.04
663.0,France,Male,60.0,3.0,0.0,2.0,1.0,1.0,135630.32
596.0,France,Female,35.0,8.0,0.0,2.0,1.0,1.0,91883.42
701.0,Spain,Female,29.0,5.0,0.0,1.0,1.0,1.0,56562.57
644.0,France,Male,30.0,8.0,0.0,2.0,1.0,1.0,77330.35
696.0,France,Female,39.0,3.0,0.0,1.0,0.0,0.0,114092.52
842.0,Germany,Male,39.0,5.0,156824.58,1.0,1.0,0.0,56767.67
641.0,France,Female,51.0,2.0,0.0,2.0,0.0,1.0,94003.11
656.0,France,Male,35.0,6.0,0.0,2.0,1.0,0.0,89874.82
697.0,France,Male,34.0,1.0,0.0,2.0,1.0,1.0,199290.68
667.0,France,Male,37.0,1.0,0.0,1.0,1.0,0.0,178642.73
597.0,France,Male,31.0,6.0,82844.33,1.0,1.0,1.0,91086.74
659.0,France,Male,35.0,5.0,69311.16,1.0,0.0,1.0,147963.07
705.0,Spain,Female,35.0,0.0,110941.93,1.0,0.0,0.0,47795.43
753.0,Spain,Male,38.0,3.0,0.0,2.0,1.0,1.0,123882.73
669.0,Germany,Female,40.0,6.0,131287.36,2.0,0.0,1.0,173912.29
671.0,France,Male,39.0,1.0,0.0,1.0,1.0,0.0,60728.89
603.0,Spain,Female,54.0,8.0,0.0,1.0,0.0,0.0,174431.01
773.0,Germany,Female,33.0,4.0,113383.07,2.0,1.0,1.0,149536.14
751.0,Germany,Female,35.0,2.0,121681.91,1.0,1.0,0.0,109538.35
646.0,Spain,Male,57.0,0.0,0.0,1.0,1.0,1.0,161479.19
679.0,France,Female,25.0,3.0,0.0,2.0,1.0,0.0,131097.9
751.0,Germany,Male,26.0,7.0,165526.71,2.0,1.0,1.0,159899.82
554.0,France,Male,52.0,6.0,0.0,1.0,1.0,0.0,144870.28
543.0,Spain,Female,34.0,2.0,0.0,1.0,1.0,1.0,166588.76
714.0,France,Male,54.0,1.0,0.0,2.0,1.0,1.0,101699.77
751.0,Spain,Male,37.0,6.0,0.0,2.0,1.0,0.0,60416.76
627.0,France,Female,30.0,9.0,0.0,2.0,1.0,0.0,133086.45
712.0,Spain,Female,30.0,6.0,0.0,2.0,1.0,1.0,99800.87
613.0,France,Male,35.0,5.0,149564.61,1.0,1.0,1.0,88592.8
758.0,France,Male,29.0,1.0,0.0,2.0,1.0,1.0,66926.83
689.0,France,Male,31.0,1.0,161371.5,2.0,1.0,1.0,54702.66
705.0,Spain,Female,30.0,7.0,0.0,1.0,1.0,1.0,47318.75
635.0,Germany,Male,27.0,6.0,103711.56,1.0,1.0,1.0,37392.56
712.0,Germany,Female,23.0,9.0,96748.89,2.0,1.0,1.0,187929.43
671.0,France,Female,41.0,0.0,0.0,1.0,1.0,1.0,131301.74
611.0,Spain,Female,34.0,10.0,0.0,2.0,1.0,0.0,181258.76
708.0,France,Male,30.0,2.0,0.0,2.0,1.0,0.0,81723.8
581.0,France,Male,39.0,2.0,0.0,2.0,0.0,0.0,140934.57
699.0,Spain,Female,37.0,2.0,0.0,2.0,1.0,1.0,168460.12
706.0,France,Male,64.0,9.0,99774.5,1.0,1.0,0.0,117948.0
727.0,Spain,Male,34.0,8.0,138878.81,1.0,0.0,1.0,79479.74
681.0,France,Female,47.0,10.0,0.0,1.0,0.0,0.0,109563.28
624.0,Germany,Male,46.0,4.0,124043.8,1.0,1.0,0.0,141756.32
742.0,France,Male,23.0,3.0,98745.69,1.0,0.0,1.0,152499.8
642.0,France,Female,49.0,0.0,153469.26,1.0,0.0,0.0,79919.13
474.0,France,Female,37.0,6.0,0.0,2.0,1.0,1.0,173989.66
602.0,France,Male,35.0,3.0,132759.8,1.0,1.0,1.0,55003.79
769.0,Spain,Male,39.0,8.0,0.0,2.0,0.0,1.0,4798.12
593.0,Germany,Female,50.0,9.0,62732.65,1.0,1.0,0.0,27654.31
694.0,Spain,Male,31.0,5.0,0.0,2.0,1.0,1.0,162443.05
746.0,Germany,Female,33.0,1.0,131762.94,2.0,1.0,0.0,49667.28
588.0,France,Male,36.0,3.0,0.0,2.0,0.0,1.0,125870.5
775.0,France,Male,41.0,7.0,0.0,2.0,1.0,1.0,141558.04
598.0,France,Male,45.0,0.0,0.0,2.0,1.0,0.0,160828.98
636.0,France,Male,38.0,3.0,0.0,1.0,0.0,0.0,16897.19
681.0,France,Male,32.0,5.0,0.0,2.0,0.0,1.0,101699.77
583.0,France,Male,37.0,4.0,0.0,1.0,1.0,0.0,142514.66
647.0,Spain,Female,35.0,8.0,0.0,2.0,1.0,1.0,134778.01
656.0,France,Male,29.0,8.0,0.0,2.0,1.0,1.0,97938.59
721.0,France,Male,38.0,6.0,109949.05,1.0,1.0,1.0,176903.35
565.0,France,Male,35.0,8.0,0.0,2.0,1.0,1.0,104936.88
697.0,Germany,Male,32.0,0.0,126725.25,1.0,0.0,1.0,100941.57
653.0,France,Female,31.0,6.0,141528.88,1.0,0.0,1.0,64421.02
775.0,France,Male,28.0,2.0,0.0,1.0,0.0,1.0,147040.25
571.0,Spain,Female,25.0,1.0,0.0,2.0,0.0,0.0,154775.7
663.0,France,Female,28.0,9.0,0.0,2.0,1.0,0.0,175314.87
684.0,France,Female,48.0,7.0,0.0,2.0,1.0,0.0,135630.32
711.0,Spain,Male,29.0,5.0,0.0,2.0,1.0,1.0,164864.67
677.0,France,Male,31.0,6.0,0.0,2.0,0.0,1.0,131919.48
676.0,France,Male,40.0,9.0,0.0,2.0,1.0,0.0,142963.29
766.0,Spain,Male,33.0,9.0,0.0,2.0,1.0,1.0,115767.93
725.0,Germany,Female,47.0,4.0,127415.85,3.0,1.0,1.0,185827.74
595.0,France,Female,42.0,1.0,0.0,1.0,1.0,1.0,141023.01
637.0,Germany,Female,49.0,2.0,117561.49,1.0,1.0,0.0,86791.9
561.0,Germany,Male,37.0,1.0,120787.43,1.0,0.0,1.0,122961.91
633.0,France,Male,33.0,1.0,0.0,2.0,0.0,1.0,47848.56
739.0,Spain,Male,38.0,5.0,0.0,2.0,0.0,1.0,66926.83
756.0,France,Female,30.0,1.0,0.0,2.0,1.0,0.0,40368.65
556.0,Spain,Female,26.0,8.0,145081.73,1.0,1.0,0.0,151146.67
686.0,France,Male,43.0,2.0,131283.11,2.0,1.0,1.0,103760.53
621.0,France,Male,38.0,6.0,0.0,2.0,1.0,0.0,100717.54
564.0,Spain,Female,44.0,1.0,110624.99,1.0,1.0,1.0,142838.64
652.0,France,Female,27.0,6.0,0.0,2.0,1.0,0.0,161217.18
619.0,Germany,Male,44.0,1.0,107978.7,1.0,1.0,0.0,176713.47
721.0,Germany,Female,34.0,0.0,80613.93,1.0,1.0,1.0,123437.05
590.0,Spain,Female,42.0,9.0,0.0,2.0,1.0,0.0,129980.93
790.0,Germany,Female,35.0,4.0,135759.4,1.0,1.0,0.0,124550.58
571.0,France,Female,35.0,10.0,174902.26,1.0,0.0,0.0,120853.83
738.0,Spain,Female,52.0,3.0,0.0,1.0,1.0,0.0,137965.94
803.0,Germany,Female,47.0,7.0,113938.01,1.0,1.0,0.0,132029.95
730.0,Spain,Male,36.0,0.0,107749.03,1.0,1.0,1.0,179952.16
694.0,Spain,Male,38.0,9.0,0.0,2.0,1.0,1.0,161242.57
619.0,France,Male,31.0,5.0,0.0,2.0,1.0,1.0,166677.54
684.0,Spain,Female,52.0,2.0,0.0,2.0,1.0,1.0,161241.65
731.0,Germany,Female,31.0,7.0,125837.86,2.0,0.0,1.0,182988.94
651.0,France,Male,32.0,2.0,153313.13,1.0,0.0,0.0,157871.55
695.0,France,Male,34.0,5.0,0.0,2.0,0.0,0.0,130483.56
685.0,France,Male,55.0,1.0,147910.3,1.0,1.0,1.0,158937.64
468.0,Spain,Male,36.0,6.0,90124.64,1.0,1.0,1.0,81062.93
633.0,Germany,Male,29.0,3.0,152968.73,2.0,1.0,0.0,56937.43
781.0,France,Female,33.0,3.0,97792.21,1.0,1.0,0.0,170980.86
590.0,Spain,Female,37.0,6.0,0.0,2.0,0.0,1.0,152884.85
597.0,Germany,Female,48.0,9.0,138937.95,1.0,1.0,0.0,93739.71
653.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,103934.12
735.0,France,Male,40.0,8.0,0.0,2.0,1.0,1.0,162858.29
731.0,France,Male,34.0,9.0,0.0,1.0,0.0,1.0,115950.96
653.0,France,Male,39.0,7.0,0.0,2.0,1.0,0.0,176925.69
644.0,France,Female,39.0,2.0,0.0,1.0,0.0,0.0,175314.87
683.0,Spain,Female,35.0,5.0,0.0,2.0,1.0,1.0,185561.89
663.0,France,Female,40.0,10.0,0.0,2.0,1.0,0.0,167538.66
687.0,France,Female,36.0,9.0,0.0,2.0,1.0,1.0,79623.28
687.0,France,Female,42.0,8.0,0.0,1.0,1.0,1.0,140780.8
479.0,Germany,Male,38.0,0.0,123906.22,1.0,1.0,0.0,46190.42
624.0,France,Female,31.0,9.0,0.0,2.0,1.0,1.0,78622.46
679.0,Germany,Male,31.0,6.0,108825.34,1.0,1.0,0.0,139994.66
625.0,France,Female,45.0,1.0,0.0,1.0,0.0,0.0,171457.06
651.0,France,Female,36.0,8.0,0.0,2.0,1.0,1.0,9085.0
521.0,France,Male,32.0,4.0,0.0,2.0,1.0,0.0,132673.23
624.0,Spain,Female,36.0,7.0,0.0,1.0,1.0,0.0,70523.92
615.0,France,Male,37.0,9.0,0.0,2.0,0.0,1.0,71405.17
705.0,Germany,Female,41.0,8.0,153058.64,1.0,1.0,0.0,146516.86
567.0,France,Male,33.0,8.0,0.0,2.0,1.0,1.0,171457.06
587.0,Germany,Male,28.0,8.0,96781.39,1.0,1.0,1.0,110560.14
716.0,Spain,Male,35.0,8.0,0.0,2.0,1.0,0.0,167636.15
472.0,France,Male,57.0,9.0,0.0,2.0,1.0,1.0,142029.17
754.0,France,Female,45.0,5.0,0.0,1.0,1.0,1.0,28415.36
619.0,Spain,Male,38.0,9.0,141162.08,1.0,1.0,1.0,48869.89
661.0,Spain,Male,43.0,8.0,0.0,1.0,1.0,0.0,71173.64
682.0,France,Female,36.0,6.0,0.0,2.0,0.0,0.0,176547.8
745.0,France,Female,42.0,7.0,0.0,2.0,1.0,1.0,161479.19
547.0,France,Male,32.0,6.0,86911.8,1.0,0.0,1.0,49108.23
578.0,Spain,Female,38.0,9.0,0.0,2.0,1.0,0.0,177740.58
564.0,Germany,Male,56.0,6.0,111957.59,3.0,1.0,1.0,172586.89
825.0,Germany,Female,46.0,4.0,136855.94,1.0,1.0,0.0,60905.51
682.0,France,Female,25.0,5.0,0.0,1.0,1.0,1.0,176763.27
587.0,Germany,Male,59.0,4.0,131647.01,1.0,1.0,0.0,95832.53
663.0,France,Female,56.0,0.0,134766.11,3.0,1.0,0.0,66561.6
593.0,France,Female,38.0,8.0,0.0,2.0,1.0,1.0,121053.19
713.0,France,Male,23.0,4.0,0.0,2.0,1.0,0.0,177362.45
569.0,France,Female,31.0,8.0,0.0,2.0,0.0,0.0,81718.9
709.0,France,Male,40.0,3.0,0.0,2.0,1.0,1.0,86733.61
682.0,France,Male,39.0,5.0,0.0,2.0,1.0,1.0,120586.32
678.0,Spain,Male,38.0,8.0,0.0,2.0,0.0,1.0,105780.18
745.0,Spain,Male,32.0,7.0,0.0,2.0,1.0,1.0,180598.31
625.0,Spain,Male,38.0,3.0,104016.88,1.0,1.0,1.0,60775.76
669.0,France,Male,37.0,1.0,0.0,1.0,1.0,0.0,153566.97
794.0,France,Male,44.0,8.0,131354.25,1.0,0.0,0.0,144532.85
543.0,Germany,Female,44.0,3.0,111537.23,1.0,1.0,1.0,91810.78
683.0,France,Female,37.0,0.0,0.0,2.0,1.0,1.0,60920.03
678.0,France,Male,35.0,5.0,0.0,2.0,0.0,0.0,121408.55
644.0,France,Male,64.0,1.0,116465.53,1.0,1.0,1.0,161465.31
577.0,France,Male,42.0,8.0,0.0,1.0,1.0,0.0,67734.79
611.0,France,Female,30.0,9.0,0.0,2.0,1.0,1.0,163427.18
573.0,France,Female,36.0,9.0,0.0,1.0,0.0,0.0,9086.15
574.0,Germany,Male,35.0,6.0,119278.01,2.0,1.0,0.0,59645.24
619.0,France,Female,42.0,5.0,0.0,2.0,1.0,1.0,104610.86
564.0,France,Male,35.0,7.0,0.0,2.0,1.0,1.0,52876.41
681.0,Germany,Female,48.0,9.0,107871.81,1.0,1.0,1.0,117037.52
554.0,France,Male,38.0,6.0,102994.04,1.0,0.0,1.0,123954.15
592.0,France,Female,42.0,7.0,0.0,2.0,1.0,0.0,143357.03
637.0,Germany,Female,46.0,6.0,121342.24,1.0,1.0,0.0,130001.13
467.0,France,Female,28.0,9.0,97786.08,1.0,0.0,1.0,181449.51
679.0,France,Female,33.0,5.0,154733.97,1.0,1.0,1.0,78744.39
682.0,France,Female,32.0,4.0,0.0,2.0,1.0,1.0,87985.2
726.0,Germany,Male,39.0,3.0,123856.53,1.0,1.0,0.0,108675.01
655.0,Germany,Male,39.0,1.0,83773.95,1.0,1.0,1.0,133086.45
599.0,Germany,Female,41.0,2.0,115285.85,1.0,0.0,0.0,145986.35
724.0,Germany,Female,40.0,7.0,98899.69,1.0,1.0,0.0,104533.96
763.0,Germany,Male,33.0,5.0,97565.74,1.0,1.0,1.0,80587.27
602.0,Germany,Female,40.0,5.0,141581.08,1.0,1.0,1.0,61251.25
602.0,Germany,Male,54.0,6.0,114668.89,1.0,1.0,0.0,86022.09
547.0,France,Male,37.0,2.0,90547.48,1.0,1.0,1.0,184842.21
611.0,France,Male,35.0,1.0,0.0,2.0,1.0,0.0,137963.83
814.0,Spain,Female,34.0,0.0,0.0,2.0,1.0,1.0,143980.29
705.0,Germany,Female,43.0,1.0,132954.64,1.0,1.0,0.0,160548.12
624.0,France,Male,38.0,5.0,0.0,2.0,0.0,0.0,38772.65
733.0,Germany,Male,39.0,2.0,131341.46,1.0,1.0,0.0,174822.74
732.0,France,Female,35.0,2.0,0.0,2.0,0.0,1.0,143357.02
682.0,Spain,Male,38.0,7.0,0.0,2.0,1.0,1.0,159742.33
575.0,Germany,Male,38.0,6.0,155047.72,2.0,1.0,1.0,161069.65
543.0,Spain,Male,34.0,7.0,139022.39,1.0,1.0,1.0,81898.81
683.0,France,Male,31.0,9.0,0.0,2.0,1.0,1.0,166650.32
684.0,France,Male,32.0,4.0,0.0,2.0,1.0,0.0,177844.06
715.0,Spain,Male,39.0,9.0,100606.03,1.0,1.0,0.0,145562.4
686.0,Spain,Male,41.0,1.0,0.0,2.0,1.0,0.0,95941.55
713.0,France,Female,36.0,1.0,0.0,2.0,1.0,1.0,61513.87
696.0,France,Female,56.0,10.0,0.0,2.0,1.0,1.0,163524.6
678.0,France,Male,38.0,7.0,141553.63,1.0,0.0,0.0,161848.03
574.0,Spain,Female,40.0,7.0,0.0,1.0,1.0,0.0,177528.92
628.0,France,Female,53.0,2.0,0.0,2.0,1.0,1.0,126281.83
710.0,France,Male,54.0,1.0,0.0,2.0,0.0,1.0,137028.51
828.0,France,Male,40.0,7.0,0.0,2.0,1.0,0.0,180862.26
755.0,France,Female,25.0,7.0,0.0,2.0,1.0,0.0,180553.48
730.0,Germany,Female,33.0,3.0,153846.22,2.0,1.0,0.0,76510.46
717.0,France,Male,29.0,6.0,0.0,1.0,1.0,0.0,142759.35
758.0,France,Female,38.0,4.0,0.0,2.0,0.0,1.0,158527.56
581.0,France,Male,43.0,1.0,0.0,2.0,1.0,1.0,71573.19
691.0,Spain,Male,46.0,8.0,120145.96,1.0,1.0,0.0,99341.87
604.0,France,Male,40.0,8.0,0.0,2.0,1.0,0.0,172668.39
741.0,France,Male,43.0,5.0,0.0,1.0,1.0,1.0,1364.54
677.0,Germany,Female,33.0,2.0,130538.77,2.0,0.0,1.0,182337.98
678.0,Germany,Male,40.0,0.0,151914.93,2.0,0.0,0.0,62733.04
604.0,France,Female,26.0,1.0,0.0,2.0,1.0,0.0,54229.74
663.0,Spain,Female,33.0,5.0,0.0,1.0,1.0,1.0,105760.01
598.0,France,Female,40.0,7.0,0.0,2.0,1.0,1.0,181605.85
662.0,Germany,Female,30.0,8.0,128264.03,2.0,1.0,0.0,90928.48
705.0,France,Male,31.0,8.0,0.0,2.0,1.0,1.0,171039.56
678.0,Spain,Male,30.0,5.0,0.0,2.0,1.0,1.0,129980.93
699.0,Germany,Female,46.0,6.0,102724.88,1.0,1.0,0.0,79919.13
543.0,France,Male,37.0,5.0,0.0,2.0,1.0,0.0,57543.81
725.0,France,Male,37.0,0.0,0.0,2.0,1.0,0.0,90162.35
562.0,Spain,Male,32.0,1.0,0.0,2.0,0.0,0.0,79792.4
706.0,Spain,Male,40.0,10.0,137963.07,1.0,1.0,1.0,87400.54
569.0,France,Female,29.0,2.0,0.0,2.0,1.0,1.0,77864.41
550.0,France,Male,32.0,10.0,0.0,2.0,1.0,0.0,115818.51
